idPersonaje	idFamilia	nombreA	nombreE	suhra	nacimiento	nacimiento_comentario	muerte	muerte_comentario	edad	edad_comentario	resumenBiografico	creado	modificado	publicado	maestrosOrientales	nacimientoec	muerteec	fuentesCitadas
9702	0	محمد بن عبد الله بن محمد بن يوسف اللخمي بن منعم، الصباغ، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Muḥammad b. Muḥammad b. Yūsuf al-Laḫmī b. Munʿim al-Ṣabbāg, Abū ʿ Abd Allāh	NA	0	NA	616	NA	66	NA	NA	2010-12-29T01:15:58Z	2013-07-17T21:02:19Z	1	NA	0	1219	NA
9703	0	محمد بن عبد الله بن محمد، ابن الحذاء	Muḥammad b. ʿAbd Allāh b. Muḥammad, Ibn al-Ḥaḏḏāʾ	ابن الحذاء	0	NA	0	NA	0	NA	Lo único que se sabe de este ulema es que transmitió de Abū Muḥammad b. Hārūn, al que conoció en Zaragoza. Por su cadena genealógica podría estar emparentado con los Banū l-Ḥaḏḏāʾ al-Tamīmī de Córdoba, aunque dado que se trata de un nasab formado por nombres bastante comunes, no se puede afirmar nada al respecto.	2010-12-29T01:15:58Z	2010-12-29T01:15:58Z	1	NA	0	0	NA
9704	0	محمد بن عبد الله بن محمود الأموي	NA	NA	0	NA	393	v.	0	NA	NA	2010-12-29T01:15:58Z	2013-07-15T12:15:01Z	1	NA	0	0	NA
9705	0	محمد بن عبد الله بن مرشد، أبو القاسم	Muḥammad b. ʿAbd Allāh b. Muršid,  Abū I-Qāsim	NA	356	NA	448	mediados ḏu- l-ḥiğğa=febrero	92	ded.	NA	2010-12-29T01:15:58Z	2017-11-15T12:43:50Z	1	NA	966	1057	NA
9706	0	محمد بن عبد الله بن مرعوب	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2013-07-15T12:16:52Z	1	NA	0	0	NA
9707	0	محمد بن عبد الله بن مزين، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Muzayn, Abū ʿAbd Allāh	NA	350	NA	434	principios 434	84	ded.	NA	2010-12-29T01:15:59Z	2017-05-22T16:52:22Z	1	NA	961	1042	ابن خزرج (IB)
9708	600	محمد بن عبد الله بن مسرة بن نجيح (الجبلي الباطني)، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Masarra b. Nuğayḥ (al-Ğabalī al-Bāṭinī), Abū ʿAbd Allāh	NA	269	martes 7 šawwāl= 19 abril	319	miércoles 5 šawwāl=21 octubre	50	50 a. y 3 m.	NA	2010-12-29T01:15:59Z	2019-07-05T23:11:57Z	1	NA	883	931	"▪أبو سعيد بن يونس (H) <br>
▪ أبو محمد علي بن أحمد (H) <br> 
▪ أبو سعيد بن يونس (D) <br>
▪ الخطاب بن مسلمة ـ قال لي (IF) <br>
▪ ابن حارث ـ قال (IF) <br>
▪ محمد بن عمر ـ قال لي (IF) <br>
▪ الباجي ـ قال لي (IF) <br>
▪ محمد - قال (IH) <br>"
9709	0	محمد بن عبد الله بن مسعود بن عمر المعافري، أبو بكر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9710	0	محمد بن عبد الله بن مصالة الفازازي الركلاوي، ابن عبو، أبو عبد الله	NA	ابن عبو	0	NA	611	v.	0	edad elevada: عن عمر طائل	NA	2010-12-29T01:15:59Z	2014-07-10T17:17:47Z	1	NA	0	1214	الذيل (IZ)
9711	0	محمد بن عبد الله بن معاد الفلنقي الإشبيلي المقرىء، أبو عبد الله	NA	NA	0	NA	553	NA	0	NA	NA	2010-12-29T01:15:59Z	2019-02-01T13:41:28Z	1	NA	0	1158	NA
9712	0	محمد بن عبد الله بن معاوية اللخمي، أبو عبد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9713	24	محمد بن عبد الله بن مفوز بن غفول بن عبد ربه بن صواب بن مدرك بن سلام بن جعفر المعافري، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Mufawwiz b. Gafūl b. ʿAbd Rabbih b. Ṣawwāb b. Mudrik b. Sallām b. Ğaʿfar al-Maʿāfirī, Abū ʿAbd Allāh	NA	0	NA	411	/dp. 410/416	0	NA	NA	2010-12-29T01:15:59Z	2016-02-03T11:34:26Z	1	NA	0	1020	أبو عمر بن عبد البر، أبو الوليد بن الفرضي، أبو عبد الله بن شق الليل (IB)
9714	454	محمد بن عبد الله بن موسى بن سهل الجهني، البياسي، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Mūsà b. Sahl al-Ğuhanī, al-Bayyāsī, Abū ʿAbd Allāh	البياسي	0	NA	487	NA	0	NA	NA	2010-12-29T01:15:59Z	2015-01-29T16:41:09Z	1	NA	0	1094	ابنه الحاكم أبو القاسم (IB)
9715	0	محمد بن عبد الله بن موسى بن عبد الله بن موسى، أبو الحسن	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9716	0	محمد بن عبد الله بن موسى بن نزاز الأموي	NA	NA	0	NA	429	v.	0	NA	NA	2010-12-29T01:15:59Z	2013-07-15T12:18:53Z	1	NA	0	0	NA
9717	0	محمد بن عبد الله بن ميمون بن إدريس بن محمد بن إبراهيم (عبد الله) العبدري، ابن ميمون، أبو بكر	Muḥammad b. ʿAbd Allāh b. Maymūn b. Idrīs b. Muḥammad b. Ibrāhīm (ʿAbd Allāh) al-ʿAbdarī, Ibn Maymūn, Abū Bakr	ابن ميمون	497	NA	567	/667	70	ded.	NA	2010-12-29T01:15:59Z	2013-10-10T13:13:33Z	1	NA	1103	1171	NA
9718	0	محمد بن عبد الله (بن محمد) بن نصر بن أبيض الأموي، أبو بكر	NA	NA	367	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2012-06-21T11:14:44Z	1	NA	977	0	ابن سميق (IB)
9719	0	محمد بن عبد الله بن هارون بن عمر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9720	0	محمد بن عبد الله بن هارون	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9721	0	محمد بن عبد الله بن هانئ بن هابيل اللخمي البزاز، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Hānīʾ b. Hābīl al-Laḫmī al-Bazzāz, Abū ʿAbd Allāh	ابن هابيل	328	NA	410	miércoles 8 rabīʿ I=14 julio	80	+ [82]	NA	2010-12-29T01:15:59Z	2012-04-10T11:07:35Z	1	NA	939	1019	الخولاني، ابن حيان (IB)
9722	108	محمد بن عبد الله بن هانىء العطار، ابن اللباد، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Hānīʾ al-ʿAṭṭār, Ibn al-Labbād, Abū ʿAbd Allāh	ابن اللباد	0	NA	375	noche viernes 13 šaʿbān	0	NA	NA	2010-12-29T01:15:59Z	2019-06-21T17:47:42Z	1	NA	0	0	NA
9723	232	محمد بن عبد الله بن هرثمة بن ذكوان بن عبد الله بن عبدوس بن ذكوان الأموي، أبو حاتم	Muḥammad b. ʿAbd Allāh b. Harṯama b. Ḏakwān b. ʿAbd Allāh b. ʿAbdūs b. Ḏakwān al-Umawī, Abū Ḥātim	NA	344	NA	414	mediados ramaḍān=diciembre/413	70	ded.	NA	2010-12-29T01:15:59Z	2013-11-07T12:48:45Z	1	NA	955	1023	أبو عبد الله بن عابد، ابن حيان (IB)
9724	0	محمد بن عبد الله بن يبقى بن عصام	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9725	0	محمد بن عبد الله بن يحيى بن أبي عامر، (أبو عامر)	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2014-12-05T10:16:38Z	1	NA	0	0	أبو محمد علي بن أحمد بن حزم (H, D)
9726	26	محمد بن عبد الله بن يحيى بن عبد الله بن فرج بن الجد الفهري، ابن الجد، أبو القاسم	Muḥammad b. ʿAbd Allāh b. Yaḥyà b. ʿAbd Allāh b. Farağ b. al-Ğadd al-Fihrī, Abū l-Qāsim	ابن الجد	0	NA	570	aprox.	0	NA	NA	2010-12-29T01:15:59Z	2014-09-14T13:01:20Z	1	NA	0	1174	القاضي ابو الخطاب بن خليل -ذكره
9727	0	محمد بن عبد الله بن يحيى بن عمر بن لبابة	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9728	26	محمد بن عبد الله (بن يحيى بن فرج [فرح]) بن الجد الفهري اللبلي الإشبيلي المالكي، الحافظ، أبو بكر	Muḥammad b. ʿAbd Allāh b. Yaḥyà b. Farağ b. al-Ğadd al-Fihrī al-Lablī al-Išbīlī al- Mālikī, Abū Bakr	الحافظ	496	/499	586	šawwāl=noviembre/589	90	ded.	NA	2010-12-29T01:15:59Z	2014-01-16T09:05:31Z	1	NA	1102	1190	NA
9729	45	محمد بن عبد الله بن يحيى بن يحيى بن يحيى الليثي، ابن أبي عيسى، مقريله، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Yaḥyà  b. Yaḥyà  b. Yaḥyà al-Layṯī, Ibn Abī ʿĪsà, Abū ʿAbd Allāh	ابن أبي عيسى ، مقريله	284	13 ḏū l-ḥiğğa = 11 enero	339	rabīʿ I = agosto/sábado final ṣafar = 17 agosto/337	54	NA	"Ulema cordobés perteneciente a la prestigiosa familia de los Banū Abī ʿ Īsà, descendiente de Yaḥyà b. Yaḥyà. ʿAbd al-Raḥmān III le encargó el cadiazgo de varias ciudades como Elvira, Pechina, Toledo y Jaén, hasta que finalmente, satisfecho de su actuación, lo elevó a cadí de la comunidad (qāḍī l-ğamāʿa) de Córdoba. Tanto Ibn Ḥāriṯ al-Ḫušanī como al-Bunnahī recogen noticias de su proceder al frente de esta magistratura. Compaginó este cargo con el de jefe de la oración tras el abandono de Muḥammad b. ʿAbd al-Malik b. Ayman.</br>
Fueron muchas las veces en las que salió a las fronteras, donde se desempeñó en reparar los daños y organizar diversos asuntos, como expediciones militares. Entre las reconstrucciones que llevó a cabo se encuentra la de Medinaceli, realizada junto con Gālib. En una de estas expediciones enfermó y falleció en una fortaleza cercana a Toledo, en la alquería de Nohares (Nuḥāris). Desde allí fue trasladado a Toledo, ciudad en la que fue enterrado."	2010-12-29T01:15:59Z	2018-12-04T15:48:08Z	1	"ابن المندر - بمكة </br>
أبو جعفر العقيلي - بمكة </br>
ابن العرابي - بمكة </br>
محمد بن معمل العدوي - بمكة </br>
أبو جعفر محمد بن إراهيم الدينلي - بمكة </br>
ابن زيان - بمصر </br>
محمد بن محمد بن النفاج الباهلي - بمصر </br>
محمد بن محمد بن الاباد - بإفريقية </br>
إفريقيةأحمد بن محمد بن أحمد بن زياد - بمكة </br>
ابن المندر - بإفريقية </br>"	898	950	"أحمد بن فرج، أبو محمد علي بن أحمد < أبو الوليد يونس بن عبد الله < أبوه (H) ●</br> 
شريح < أبو محمد علي بن أحمد < أبو الوليد يونس بن عبد الله < أبوه (D) ●</br> 
ابن الفرضي (BS) ● </br>
   ابن عبد الرؤوف - ذكره في طبقاط الشعراء بالأندلس (TM) ●"
9730	0	محمد بن عبد الله بن يريم إشبيلي، أبو العاصي	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9731	0	محمد بن عبد الله بن يزيد اللخمي	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2012-07-06T11:07:39Z	1	NA	0	0	NA
9732	0	محمد بن عبد الله بن يزيد بن محمد بن خبير (خير) بن عيسى اللخمي، ابن الأحدب، أبو عبد الله	Muḥammad b. ʿAbd Allāh b. Yazīd b. Muḥammad b. Ḫubayr (Ḫayr) b. ʿĪsà al-Laḫmī, Ibn al-Aḥdab, Abū ʿAbd Allāh	ابن الأحدب	357	NA	437	mediados šawwāl=fines abril	80	NA	NA	2010-12-29T01:15:59Z	2017-05-22T16:48:25Z	1	NA	967	1046	الخولاني، ابن خزرج (IB)
9733	0	محمد بن عبد الله بن يعلى الأنصاري	Muḥammad b. ʿAbd Allāh b. Yaʿlà al-Anṣārī	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2017-11-21T08:58:08Z	1	NA	0	0	NA
9734	0	محمد بن عبد الله بن يلوسفان بن عبد الرحمن بن عمر بن سنتل بن يزيد الزناتي ثم اليفوفي، عبد ابن أيي عامر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9735	0	محمد بن عبد الله بن، ابن البوزوري، أبو القاسم	NA	ابن البوزوري	0	NA	0	NA	0	NA	NA	2010-12-29T01:15:59Z	2010-12-29T01:15:59Z	1	NA	0	0	NA
9736	0	محمد بن عبد الله صقلي، أبو عبد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	NA
9737	0	محمد بن عبد الله، ابن الحرار (الحراز)، أبو بكر	NA	ابن الحرار (الحراز)	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2013-07-17T12:51:15Z	1	NA	0	0	NA
9738	0	محمد بن عبد الله طليطلي، أبو عبد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	NA
9739	0	محمد بن عبد الله غرناطي، أبو عبد الله	NA	NA	0	NA	487	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	1094	NA
9740	0	محمد بن عبد الله قرطبي، ابن العطار، أبو عبد الله	NA	ابن العطار	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	NA
9741	0	محمد بن عبد الله، ابن اللجام، أبو بكر	NA	ابن اللجام	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	NA
9742	0	محمد بن عبد الله، ابن المضرة، أبو عبد الله	NA	ابن المضرة	0	NA	530	/535	0	NA	NA	2010-12-29T01:16:00Z	2012-07-05T13:27:26Z	1	NA	0	0	"ابن الزبير (BS)
"
9743	0	محمد بن عبد الله ، أبو عبد الله ، ابن قرشية	Muḥammad b. ʿAbd Allāh, Abū ʿAbd Allāh, Ibn Qurašiyya	ابن قرشية	0	NA	530	aprox.	0	NA	NA	2010-12-29T01:16:00Z	2019-07-12T14:13:48Z	1	NA	0	0	NA
9744	0	محمد بن عبد الله، أبو عبد الله	Muḥammad b. ʿAbd Allāh, Abū ʿAbd Allāh	NA	0	NA	180	dp., v. época al-Ḥakam I	0	NA	NA	2010-12-29T01:16:00Z	2019-06-21T17:55:11Z	1	▪ عثمان بن سعيد المعروف بورش صاحب نافع بن أبي نعيم المدني <br>	0	796	"▪ ابن الفرضي (BS) <br>
▪ الزبيدي (BS) <br>
▪ محمد بن حسن - ذكره (IF) <br>"
9745	0	محمد بن عبد الله، البطري، أبو بكر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	NA
9746	0	محمد بن عبد الله البكري، ابن نيقل (ابن ميقل)، أبو الوليد	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2012-06-22T11:23:00Z	1	NA	0	0	NA
9747	0	محمد بن عبد المؤمن	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2013-07-15T13:37:42Z	1	NA	0	0	NA
9748	0	محمد بن عبد المجيب بن محمد بن عبد المجيب الزهري	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2013-07-17T10:25:25Z	1	NA	0	0	NA
9749	0	محمد بن عبد المجيد، أبو بكر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	المسهب
9750	654	محمد بن عبد الملك الأصبحي	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2015-03-29T19:34:32Z	1	NA	0	0	ابن الدباغ ـ ونقلت ذلك من خط (IA)
9751	0	محمد بن عبد الملك التجيبي المقرىء، أبو عبد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	NA
9752	476	محمد بن عبد الملك الخزرجي السعدي القرطي، أبو عبد الله	NA	NA	0	NA	588	NA	0	NA	NA	2010-12-29T01:16:00Z	2015-03-05T23:09:42Z	1	NA	0	1192	NA
9753	0	محمد بن عبد الملك الشنتريني، ابن السراج، أبو بكر	Muḥammad b. ʿAbd al-Malik al-Šantarīnī, Ibn al-Sarrāğ, Abū Bakr	ابن السراج	0	NA	545	/549/550/536	0	NA	NA	2010-12-29T01:16:00Z	2015-04-15T10:08:14Z	1	NA	0	1150	NA
9754	0	محمد بن عبد الملك الغساني، أبو عبد الله	NA	NA	391	NA	448	NA	57	ded.	NA	2010-12-29T01:16:00Z	2013-11-26T13:06:53Z	1	NA	1000	1056	ابن مدير (IB)
9755	0	محمد بن عبد الملك المعافري، ابن الأنداري، أبو عبد الله	NA	ابن الأنداري	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	NA
9756	0	محمد بن عبد الملك، النحاس (النخاس)، أبو عبد الله	NA	النحاس (النخاس)	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2013-01-23T16:46:51Z	1	NA	0	0	NA
9757	0	محمد بن عبد الملك الخولاني، النحوي، أبو عبد الله	Muḥammad b. ʿAbd al-Malik al-Ḫawlānī, al-Naḥwī, Abū ʿAbd Allāh	النحوي	0	NA	364	NA	0	NA	NA	2010-12-29T01:16:00Z	2019-07-05T23:17:37Z	1	NA	0	974	NA
9758	26	محمد بن عبد الملك بن محمد أبي بكر بن عبد الله بن يحيى بن فرح بن الجد الفهري،أبو بكر، أبو عبد الله	Muḥammad b. ʿAbd al-Malik b. Muḥammad Abī Bakr b. ʿAbd Allāh b. Yaḥyà b. Farḥ b. al-Ğadd al-Fihrī, Abū ʿAbd Allāh, Abū Bakr	ابن الجد	0	NA	618	viernes 3 ğumādà I=25 junio	0	NA	NA	2010-12-29T01:16:00Z	2019-02-20T16:15:17Z	1	NA	0	1221	NA
9759	88	محمد بن عبد الملك بن أحمد بن عبد الرحمن بن عبد القاهر بن حيي (حسين) بن عبد الملك العبسي	Muḥammad b. ʿAbd al-Malik b. Aḥmad b. ʿAbd al-Raḥmān b. ʿAbd al-Qāhir b. Ḥuyà (Ḥusayn) b. ʿAbd al-Malik al-ʿAbsī	NA	0	NA	440	v. a.	0	NA	Sevillano que asistió a las lecciones de su tía Ammat al-Raḥmān, que le transmitía de su padre Abū ʿUmar Aḥmad b. ʿAbd al-Raḥmān. Abū Muḥammad Ibn Jazrağ compartió con él esas lecciones.	2010-12-29T01:16:00Z	2013-02-01T10:00:20Z	1	NA	0	1048	NA
9760	89	محمد بن عبد الملك بن أحمد بن عبد الله اللخمي الباجي، أبو عبد الله	Muḥammad b.ʿAbd al-Malik b. Aḥmad b. ʿAbd Allāh al-Laḫmī al-Bāğī, Abū ʿAbd Allāh	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	NA
9761	0	محمد بن عبد الملك بن أحمد بن عمر الطائي	Muḥammad b. ʿAbd al-Malik b. Aḥmad b. ʿUmar al-Tāʾī	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2013-07-16T12:17:36Z	1	NA	0	0	NA
9762	0	محمد بن عبد الملك بن أحمد بن محمد الطائي، أبو عبد الله	NA	NA	0	NA	530	v.	0	NA	NA	2010-12-29T01:16:00Z	2013-03-22T12:45:38Z	1	NA	0	1135	NA
9763	440	محمد بن عبد الملك بن إدريس الأزدي، أبو بكر	Muḥammad b. ʿAbd al-Malik b. Idrīs al-Azdī, Abū Bakr	NA	0	NA	0	NA	0	NA	"""Cordobés originario de Algeciras, residió en Sevilla. De su padre (cf. nº 17) transmitió la casida que aquél compuso sobre al-Ādāb al-šarʿīya"" (Marín y Fierro, Sabios, nº 82)"""	2010-12-29T01:16:00Z	2014-05-08T15:02:36Z	1	NA	0	0	NA
9764	0	محمد بن عبد الملك بن الناصر، أبو عبد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:00Z	2010-12-29T01:16:00Z	1	NA	0	0	اليتيمة
9765	251	محمد بن عبد الملك بن أيمن بن فرح (فرج)، أبو عبد الله	Muḥammad b. ʿAbd al-Malik b. Ayman b. Faraḥ (Farağ), Abū ʿAbd Allāh	NA	252	viernes, principio de ḏū l-ḥiğğa = 13 diciembre	330	sábado, mediados de šawwāl = 2 julio	78	ded.	NA	2010-12-29T01:16:00Z	2017-08-03T09:19:05Z	1	"بمصر: المطلب بن شعيب، المقدام بن داود الرعيني <br/>
بمكة: علي بن عبد العزيز، الصائغ بن محمد بن إسماعيل <br/>
ببغداد:سمع من أحمد بن زهير بن حرب كتاب التاريخ ؛ إسماعيل بن إسحاق القاضي؛ عبد الله بن أحمد بن حنبل ؛ مضر بن محمد الأسدي؛ محمد بن الجهم السمري؛ أبو إسماعيل النرمذي، جعفر بن محمد بن شاكر الصائغ <br/>"	866	942	"أبو حمد علي بن أحمد (H, D)<br/>
محمد بن يحيى بن عبد العزيز (IF) <br/>
محمد بن محمد بن أبي دليم (IF) <br/>
الباجي (IF)<br/>"
9766	93	محمد بن عبد الملك بن بونه بن سعيد بن عصام بن محمد بن ثور العبدري، ابن البيطار، أبو عبد الله	Muḥammad b. ʿAbd al-Malik b. Būnuh b. Saʿīd b. ʿIṣām b. Muḥammad b. Ṯawr al-ʿAbdarī, Ibn al-Bayṭār, Abū  ʿAbd Allāh	ابن البيطار	506	NA	590	primera decena de ğumādà I=abril	84	ded., edad elevada (عمر و أسن )	NA	2010-12-29T01:16:01Z	2016-03-23T10:34:18Z	1	NA	1112	1194	NA
9767	321	محمد بن عبد الملك بن حبيب بن سليمان بن هارون بن جلهمة بن عباس بن مرداس السلمي	Muḥammad b. ʿAbd al-Malik b. Ḥabīb b. Sulaymān b. Hārūn b. Ğulhuma b. ʿAbbās b. Mirdās al-Sulamī	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:01Z	2012-11-22T16:34:00Z	1	NA	0	0	NA
9768	0	محمد بن عبد الملك بن حندف (خندف) العتقي (العتكي) التدميري، أبو عبد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:01Z	2012-10-25T10:45:16Z	1	NA	0	0	NA
9769	0	محمد بن عبد الملك بن خالد (خلف)	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:01Z	2010-12-29T01:16:01Z	1	NA	0	0	NA
9770	0	محمد بن عبد الملك بن زكرياء أبي يجيى ، أبو بكر	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:01Z	2013-01-30T13:29:43Z	1	NA	0	0	NA
9771	0	محمد بن عبد الملك بن سعادة العافقي، أبو عبد الله	NA	NA	0	NA	0	NA	0	NA	NA	2010-12-29T01:16:01Z	2010-12-29T01:16:01Z	1	NA	0	0	NA
9772	255	محمد بن عبد الملك بن سعيد بن خلف بن سعيد بن الحسن بن عثمان بن محمد بن عبد الله بن سعيد بن عمار بن ياسر	NA	NA	514	NA	589	šaʿbān = agosto	75	NA	NA	2010-12-29T01:16:01Z	2016-06-08T14:08:30Z	1	NA	1120	1193	NA
